agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
11,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:07;0702:07;0703:07;0704:07;0705:08;0706:08;0707:08;0708:08;0709:08;0710:08;0711:08;0712:08;,421.12;422.13;423.13;424.13;425.15;426.15;427.15;428.15;429.15;430.15;431.15;432.15;,1.02;1.00;1.00;1.02;1.00;1.00;1.00;1.00;1.00;1.00;1.00;
12,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:07;0702:07;0703:08;0704:08;0705:09;0706:09;0707:09;0708:09;0709:09;0710:09;0711:09;0712:09;,421.12;422.13;423.15;424.15;425.17;426.17;427.17;428.17;429.17;430.17;431.17;432.17;,1.02;1.02;1.00;1.02;1.00;1.00;1.00;1.00;1.00;1.00;1.00;
13,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:07;0702:08;0703:09;0704:09;0705:09;0706:09;0707:09;0708:10;0709:10;0710:10;0711:10;0712:10;,421.13;422.15;423.17;424.17;425.17;426.17;427.17;428.18;429.18;430.18;431.18;432.18;,1.02;1.02;1.00;1.00;1.00;1.00;1.02;1.00;1.00;1.00;1.00;
14,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:08;0702:08;0703:10;0704:10;0705:10;0706:10;0707:10;0708:12;0709:12;0710:12;0711:12;0712:12;,421.15;422.15;423.18;424.18;425.18;426.18;427.18;428.20;429.20;430.20;431.20;432.20;,1.00;1.03;1.00;1.00;1.00;1.00;1.02;1.00;1.00;1.00;1.00;
15,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:09;0702:09;0703:10;0704:12;0705:12;0706:12;0707:12;0708:12;0709:13;0710:13;0711:13;0712:13;,421.17;422.17;423.18;424.20;425.20;426.20;427.20;428.20;429.22;430.22;431.22;432.22;,1.00;1.02;1.02;1.00;1.00;1.00;1.00;1.02;1.00;1.00;1.00;
16,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:09;0702:09;0703:12;0704:13;0705:13;0706:13;0707:13;0708:13;0709:14;0710:14;0711:14;0712:14;,421.17;422.17;423.20;424.22;425.22;426.22;427.22;428.22;429.23;430.23;431.23;432.23;,1.00;1.03;1.02;1.00;1.00;1.00;1.00;1.02;1.00;1.00;1.00;
17,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:10;0702:10;0703:12;0704:13;0705:13;0706:13;0707:13;0708:13;0709:15;0710:15;0711:15;0712:15;,421.18;422.18;423.20;424.22;425.22;426.22;427.22;428.22;429.25;430.25;431.25;432.25;,1.00;1.02;1.02;1.00;1.00;1.00;1.00;1.03;1.00;1.00;1.00;
18,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:12;0702:12;0703:13;0704:14;0705:14;0706:14;0707:14;0708:14;0709:15;0710:15;0711:15;0712:15;,421.20;422.20;423.22;424.23;425.23;426.23;427.23;428.23;429.25;430.27;431.27;432.27;,1.00;1.02;1.02;1.00;1.00;1.00;1.00;1.02;1.02;1.00;1.00;
19,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:12;0702:12;0703:13;0704:15;0705:15;0706:15;0707:15;0708:15;0709:15;0710:16;0711:16;0712:16;,421.20;422.20;423.22;424.25;425.25;426.25;427.25;428.25;429.27;430.28;431.28;432.28;,1.00;1.02;1.03;1.00;1.00;1.00;1.00;1.02;1.02;1.00;1.00;
20,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:13;0702:13;0703:14;0704:15;0705:15;0706:15;0707:15;0708:15;0709:15;0710:17;0711:17;0712:17;,421.22;422.22;423.23;424.25;425.27;426.27;427.27;428.27;429.27;430.30;431.30;432.30;,1.00;1.02;1.02;1.02;1.00;1.00;1.00;1.00;1.03;1.00;1.00;
21,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:14;0702:14;0703:14;0704:15;0705:16;0706:16;0707:16;0708:16;0709:16;0710:19;0711:19;0712:19;,421.23;422.23;423.23;424.27;425.28;426.28;427.28;428.28;429.28;430.32;431.32;432.32;,1.00;1.00;1.03;1.02;1.00;1.00;1.00;1.00;1.03;1.00;1.00;
22,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:15;0702:15;0703:15;0704:15;0705:16;0706:16;0707:16;0708:17;0709:17;0710:20;0711:20;0712:20;,421.25;422.25;423.25;424.27;425.28;426.28;427.28;428.30;429.30;430.33;431.33;432.33;,1.00;1.00;1.02;1.02;1.00;1.00;1.02;1.00;1.03;1.00;1.00;
23,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:15;0702:15;0703:15;0704:16;0705:17;0706:17;0707:17;0708:19;0709:19;0710:20;0711:21;0712:21;,421.25;422.27;423.27;424.28;425.30;426.30;427.30;428.32;429.32;430.33;431.35;432.35;,1.02;1.00;1.02;1.02;1.00;1.00;1.02;1.00;1.02;1.02;1.00;
24,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:15;0702:16;0703:16;0704:16;0705:17;0706:17;0707:19;0708:20;0709:20;0710:21;0711:22;0712:22;,421.27;422.28;423.28;424.28;425.30;426.30;427.32;428.33;429.33;430.35;431.37;432.37;,1.02;1.00;1.00;1.02;1.00;1.02;1.02;1.00;1.02;1.02;1.00;
25,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:16;0702:17;0703:17;0704:17;0705:19;0706:19;0707:20;0708:21;0709:21;0710:22;0711:22;0712:22;,421.28;422.30;423.30;424.30;425.32;426.32;427.33;428.35;429.35;430.37;431.38;432.38;,1.02;1.00;1.00;1.02;1.00;1.02;1.02;1.00;1.02;1.02;1.00;
26,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:17;0702:17;0703:17;0704:19;0705:19;0706:20;0707:21;0708:22;0709:22;0710:22;0711:22;0712:22;,421.30;422.30;423.30;424.32;425.32;426.33;427.35;428.37;429.37;430.38;431.38;432.38;,1.00;1.00;1.02;1.00;1.02;1.02;1.02;1.00;1.02;1.00;1.00;
27,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:17;0702:19;0703:19;0704:19;0705:20;0706:20;0707:21;0708:22;0709:22;0710:22;0711:23;0712:23;,421.30;422.32;423.32;424.32;425.33;426.33;427.35;428.38;429.38;430.38;431.40;432.40;,1.02;1.00;1.00;1.02;1.00;1.02;1.03;1.00;1.00;1.02;1.00;
28,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:19;0702:20;0703:20;0704:20;0705:21;0706:21;0707:22;0708:23;0709:23;0710:23;0711:23;0712:23;,421.32;422.33;423.33;424.33;425.35;426.35;427.37;428.40;429.40;430.40;431.40;432.40;,1.02;1.00;1.00;1.02;1.00;1.02;1.03;1.00;1.00;1.00;1.00;
29,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:20;0702:20;0703:21;0704:21;0705:21;0706:22;0707:22;0708:24;0709:24;0710:24;0711:24;0712:24;,421.33;422.33;423.35;424.35;425.35;426.37;427.38;428.42;429.42;430.42;431.42;432.42;,1.00;1.02;1.00;1.00;1.02;1.02;1.03;1.00;1.00;1.00;1.00;
30,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:20;0702:21;0703:22;0704:22;0705:22;0706:22;0707:23;0708:25;0709:25;0710:25;0711:25;0712:25;,421.33;422.35;423.37;424.37;425.37;426.37;427.40;428.43;429.43;430.43;431.43;432.43;,1.02;1.02;1.00;1.00;1.00;1.03;1.03;1.00;1.00;1.00;1.00;
31,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:21;0702:22;0703:22;0704:22;0705:22;0706:22;0707:24;0708:25;0709:27;0710:27;0711:27;0712:27;,421.35;422.37;423.38;424.38;425.38;426.38;427.42;428.43;429.45;430.45;431.45;432.45;,1.02;1.02;1.00;1.00;1.00;1.03;1.02;1.02;1.00;1.00;1.00;
32,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:22;0702:22;0703:23;0704:23;0705:23;0706:23;0707:24;0708:27;0709:28;0710:28;0711:28;0712:28;,421.37;422.37;423.40;424.40;425.40;426.40;427.42;428.45;429.47;430.47;431.47;432.47;,1.00;1.03;1.00;1.00;1.00;1.02;1.03;1.02;1.00;1.00;1.00;
33,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:22;0702:22;0703:23;0704:24;0705:24;0706:24;0707:25;0708:27;0709:29;0710:29;0711:29;0712:29;,421.38;422.38;423.40;424.42;425.42;426.42;427.43;428.45;429.48;430.48;431.48;432.48;,1.00;1.02;1.02;1.00;1.00;1.02;1.02;1.03;1.00;1.00;1.00;
34,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:22;0702:23;0703:24;0704:25;0705:25;0706:25;0707:25;0708:28;0709:30;0710:30;0711:30;0712:30;,421.38;422.40;423.42;424.43;425.43;426.43;427.43;428.47;429.50;430.50;431.50;432.50;,1.02;1.02;1.02;1.00;1.00;1.00;1.03;1.03;1.00;1.00;1.00;
35,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:23;0702:23;0703:24;0704:27;0705:27;0706:27;0707:27;0708:29;0709:30;0710:30;0711:30;0712:30;,421.40;422.40;423.42;424.45;425.45;426.45;427.45;428.48;429.52;430.52;431.52;432.52;,1.00;1.02;1.03;1.00;1.00;1.00;1.03;1.03;1.00;1.00;1.00;
36,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:24;0702:24;0703:25;0704:27;0705:27;0706:28;0707:28;0708:29;0709:31;0710:31;0711:31;0712:31;,421.42;422.42;423.43;424.45;425.45;426.47;427.47;428.48;429.53;430.53;431.53;432.53;,1.00;1.02;1.02;1.00;1.02;1.00;1.02;1.05;1.00;1.00;1.00;
37,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:24;0702:25;0703:27;0704:28;0705:28;0706:28;0707:28;0708:30;0709:32;0710:32;0711:32;0712:32;,421.42;422.43;423.45;424.47;425.47;426.47;427.47;428.50;429.55;430.55;431.55;432.55;,1.02;1.02;1.02;1.00;1.00;1.00;1.03;1.05;1.00;1.00;1.00;
38,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:25;0702:25;0703:28;0704:29;0705:29;0706:29;0707:29;0708:30;0709:32;0710:32;0711:34;0712:34;,421.43;422.43;423.47;424.48;425.48;426.48;427.48;428.50;429.55;430.55;431.57;432.57;,1.00;1.03;1.02;1.00;1.00;1.00;1.02;1.05;1.00;1.02;1.00;
39,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:27;0702:27;0703:28;0704:29;0705:29;0706:30;0707:30;0708:30;0709:34;0710:34;0711:35;0712:35;,421.45;422.45;423.47;424.48;425.48;426.50;427.50;428.52;429.57;430.57;431.58;432.58;,1.00;1.02;1.02;1.00;1.02;1.00;1.02;1.05;1.00;1.02;1.00;
40,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:28;0702:28;0703:29;0704:30;0705:30;0706:30;0707:30;0708:31;0709:35;0710:35;0711:35;0712:35;,421.47;422.47;423.48;424.50;425.50;426.52;427.52;428.53;429.58;430.58;431.58;432.58;,1.00;1.02;1.02;1.00;1.02;1.00;1.02;1.05;1.00;1.00;1.00;
41,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:28;0702:29;0703:30;0704:30;0705:30;0706:30;0707:30;0708:31;0709:36;0710:36;0711:36;0712:36;,421.47;422.48;423.50;424.50;425.52;426.52;427.52;428.53;429.60;430.60;431.60;432.60;,1.02;1.02;1.00;1.02;1.00;1.00;1.02;1.07;1.00;1.00;1.00;
42,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:29;0702:29;0703:30;0704:30;0705:30;0706:31;0707:31;0708:32;0709:36;0710:37;0711:37;0712:37;,421.48;422.48;423.52;424.52;425.52;426.53;427.53;428.55;429.60;430.62;431.62;432.62;,1.00;1.03;1.00;1.00;1.02;1.00;1.02;1.05;1.02;1.00;1.00;
43,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:30;0702:30;0703:31;0704:31;0705:31;0706:31;0707:32;0708:32;0709:37;0710:37;0711:37;0712:37;,421.50;422.50;423.53;424.53;425.53;426.53;427.55;428.55;429.62;430.63;431.63;432.63;,1.00;1.03;1.00;1.00;1.00;1.02;1.00;1.07;1.02;1.00;1.00;
44,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:30;0702:30;0703:32;0704:32;0705:32;0706:32;0707:34;0708:34;0709:37;0710:38;0711:38;0712:38;,421.50;422.52;423.55;424.55;425.55;426.55;427.57;428.57;429.62;430.65;431.65;432.65;,1.02;1.03;1.00;1.00;1.00;1.02;1.00;1.05;1.03;1.00;1.00;
45,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:30;0702:31;0703:32;0704:34;0705:34;0706:34;0707:34;0708:35;0709:37;0710:38;0711:39;0712:39;,421.52;422.53;423.55;424.57;425.57;426.57;427.57;428.58;429.63;430.65;431.67;432.67;,1.02;1.02;1.02;1.00;1.00;1.00;1.02;1.05;1.02;1.02;1.00;
46,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:31;0702:32;0703:34;0704:34;0705:35;0706:35;0707:35;0708:35;0709:38;0710:39;0711:40;0712:40;,421.53;422.55;423.57;424.57;425.58;426.58;427.58;428.58;429.65;430.67;431.68;432.68;,1.02;1.02;1.00;1.02;1.00;1.00;1.00;1.07;1.02;1.02;1.00;
47,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:32;0702:32;0703:35;0704:35;0705:35;0706:35;0707:36;0708:36;0709:39;0710:40;0711:40;0712:40;,421.55;422.55;423.58;424.58;425.58;426.58;427.60;428.60;429.67;430.68;431.68;432.68;,1.00;1.03;1.00;1.00;1.00;1.02;1.00;1.07;1.02;1.00;1.00;
48,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:32;0702:34;0703:35;0704:35;0705:36;0706:36;0707:37;0708:37;0709:40;0710:42;0711:42;0712:42;,421.55;422.57;423.58;424.58;425.60;426.60;427.62;428.62;429.68;430.70;431.70;432.70;,1.02;1.02;1.00;1.02;1.00;1.02;1.00;1.07;1.02;1.00;1.00;
49,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:34;0702:34;0703:36;0704:36;0705:37;0706:37;0707:37;0708:37;0709:42;0710:43;0711:43;0712:43;,421.57;422.57;423.60;424.60;425.62;426.62;427.62;428.63;429.70;430.72;431.72;432.72;,1.00;1.03;1.00;1.02;1.00;1.00;1.02;1.07;1.02;1.00;1.00;
50,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:35;0702:35;0703:36;0704:36;0705:37;0706:37;0707:37;0708:37;0709:43;0710:44;0711:44;0712:44;,421.58;422.58;423.60;424.60;425.62;426.63;427.63;428.63;429.72;430.73;431.73;432.73;,1.00;1.02;1.00;1.02;1.02;1.00;1.00;1.08;1.02;1.00;1.00;
51,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:36;0702:36;0703:37;0704:37;0705:37;0706:37;0707:38;0708:38;0709:43;0710:45;0711:45;0712:45;,421.60;422.60;423.62;424.62;425.63;426.63;427.65;428.65;429.72;430.75;431.75;432.75;,1.00;1.02;1.00;1.02;1.00;1.02;1.00;1.07;1.03;1.00;1.00;
52,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:36;0702:37;0703:37;0704:37;0705:38;0706:38;0707:38;0708:39;0709:44;0710:45;0711:45;0712:45;,421.60;422.62;423.63;424.63;425.65;426.65;427.65;428.67;429.73;430.77;431.77;432.77;,1.02;1.02;1.00;1.02;1.00;1.00;1.02;1.07;1.03;1.00;1.00;
53,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:37;0702:37;0703:38;0704:38;0705:39;0706:39;0707:39;0708:40;0709:45;0710:46;0711:46;0712:46;,421.62;422.63;423.65;424.65;425.67;426.67;427.67;428.68;429.75;430.78;431.78;432.78;,1.02;1.02;1.00;1.02;1.00;1.00;1.02;1.07;1.03;1.00;1.00;
54,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:37;0702:38;0703:39;0704:39;0705:39;0706:40;0707:40;0708:42;0709:45;0710:47;0711:47;0712:47;,421.63;422.65;423.67;424.67;425.67;426.68;427.68;428.70;429.75;430.80;431.80;432.80;,1.02;1.02;1.00;1.00;1.02;1.00;1.02;1.05;1.05;1.00;1.00;
55,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:37;0702:38;0703:39;0704:40;0705:40;0706:40;0707:40;0708:43;0709:45;0710:49;0711:49;0712:49;,421.63;422.65;423.67;424.68;425.68;426.68;427.68;428.72;429.77;430.82;431.82;432.82;,1.02;1.02;1.02;1.00;1.00;1.00;1.03;1.05;1.05;1.00;1.00;
56,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:38;0702:39;0703:40;0704:40;0705:40;0706:42;0707:42;0708:43;0709:46;0710:50;0711:50;0712:50;,421.65;422.67;423.68;424.68;425.68;426.70;427.70;428.72;429.78;430.83;431.83;432.83;,1.02;1.02;1.00;1.00;1.02;1.00;1.02;1.07;1.05;1.00;1.00;
57,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:39;0702:40;0703:42;0704:42;0705:42;0706:42;0707:43;0708:44;0709:47;0710:51;0711:51;0712:51;,421.67;422.68;423.70;424.70;425.70;426.70;427.72;428.73;429.80;430.85;431.85;432.85;,1.02;1.02;1.00;1.00;1.00;1.02;1.02;1.07;1.05;1.00;1.00;
58,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0701:40;0702:42;0703:43;0704:43;0705:43;0706:43;0707:43;0708:45;0709:49;0710:52;0711:52;0712:52;,421.68;422.70;423.72;424.72;425.72;426.72;427.72;428.75;429.82;430.87;431.87;432.87;,1.02;1.02;1.00;1.00;1.00;1.00;1.03;1.07;1.05;1.00;1.00;
